,sc,year,site,treatment,transect,round,uniqueID,genus,species,gs,plant_genus,plant_species,genus_species
9527,2014_SHT,2014,SH,T,1,2,XCIG2014_1826,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9528,2014_SHT,2014,SH,T,1,2,XCIG2014_1827,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9529,2014_SHT,2014,SH,T,1,2,XCIG2014_1828,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9530,2014_SHT,2014,SH,T,1,2,XCIG2014_1829,Bombus,auricomus,Bombus_auricomus,Monarda,fistulosa,Monarda_fistulosa
9531,2014_SHT,2014,SH,T,1,2,XCIG2014_1830,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9532,2014_SHT,2014,SH,T,1,2,XCIG2014_1831,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9533,2014_SHT,2014,SH,T,1,2,XCIG2014_1832,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9534,2014_SHT,2014,SH,T,1,2,XCIG2014_1833,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9535,2014_SHT,2014,SH,T,1,2,XCIG2014_1834,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9536,2014_SHT,2014,SH,T,1,2,XCIG2014_1835,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9537,2014_SHT,2014,SH,T,1,2,XCIG2014_1836,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9538,2014_SHT,2014,SH,T,1,2,XCIG2014_1837,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9539,2014_SHT,2014,SH,T,1,2,XCIG2014_1838,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9540,2014_SHT,2014,SH,T,1,2,XCIG2014_1839,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9541,2014_SHT,2014,SH,T,1,2,XCIG2014_1840,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9542,2014_SHT,2014,SH,T,1,2,XCIG2014_1841,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9543,2014_SHT,2014,SH,T,1,2,XCIG2014_1842,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9544,2014_SHT,2014,SH,T,1,2,XCIG2014_1843,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9545,2014_SHT,2014,SH,T,1,2,XCIG2014_1845,Halictus,ligatus,Halictus_ligatus,Verbena,urticifolia,Verbena_urticifolia
9546,2014_SHT,2014,SH,T,1,2,XCIG2014_1846,Halictus,ligatus,Halictus_ligatus,Verbena,urticifolia,Verbena_urticifolia
9547,2014_SHT,2014,SH,T,2,2,XCIG2014_1848,Hylaeus,schwarzii,Hylaeus_schwarzii,Monarda,fistulosa,Monarda_fistulosa
9549,2014_SHT,2014,SH,T,2,2,XCIG2014_1850,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9550,2014_SHT,2014,SH,T,2,2,XCIG2014_1851,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9551,2014_SHT,2014,SH,T,2,2,XCIG2014_1852,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9552,2014_SHT,2014,SH,T,2,2,XCIG2014_1853,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9553,2014_SHT,2014,SH,T,2,2,XCIG2014_1854,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9554,2014_SHT,2014,SH,T,2,2,XCIG2014_1855,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9555,2014_SHT,2014,SH,T,2,2,XCIG2014_1856,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9556,2014_SHT,2014,SH,T,2,2,XCIG2014_1857,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9557,2014_SHT,2014,SH,T,2,2,XCIG2014_1858,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9558,2014_SHT,2014,SH,T,2,2,XCIG2014_1859,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9559,2014_SHT,2014,SH,T,2,2,XCIG2014_1860,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9560,2014_SHT,2014,SH,T,2,2,XCIG2014_1861,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9561,2014_SHT,2014,SH,T,2,2,XCIG2014_1862,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9562,2014_SHT,2014,SH,T,2,2,XCIG2014_1863,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9563,2014_SHT,2014,SH,T,2,2,XCIG2014_1864,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9564,2014_SHT,2014,SH,T,2,2,XCIG2014_1865,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9565,2014_SHT,2014,SH,T,2,2,XCIG2014_1866,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9566,2014_SHT,2014,SH,T,2,2,XCIG2014_1867,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9567,2014_SHT,2014,SH,T,2,2,XCIG2014_1868,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9568,2014_SHT,2014,SH,T,2,2,XCIG2014_1869,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9569,2014_SHT,2014,SH,T,1,2,XCIG2014_1871,Augochlorella,aurata,Augochlorella_aurata,Monarda,fistulosa,Monarda_fistulosa
9570,2014_SHT,2014,SH,T,1,2,XCIG2014_1873,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9571,2014_SHT,2014,SH,T,1,2,XCIG2014_1874,Bombus,auricomus,Bombus_auricomus,Monarda,fistulosa,Monarda_fistulosa
9572,2014_SHT,2014,SH,T,1,2,XCIG2014_1875,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9573,2014_SHT,2014,SH,T,1,2,XCIG2014_1876,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9574,2014_SHT,2014,SH,T,1,2,XCIG2014_1877,Bombus,auricomus,Bombus_auricomus,Monarda,fistulosa,Monarda_fistulosa
9575,2014_SHT,2014,SH,T,1,2,XCIG2014_1878,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9576,2014_SHT,2014,SH,T,1,2,XCIG2014_1879,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9577,2014_SHT,2014,SH,T,1,2,XCIG2014_1880,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9578,2014_SHT,2014,SH,T,1,2,XCIG2014_1881,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9579,2014_SHT,2014,SH,T,1,2,XCIG2014_1882,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9580,2014_SHT,2014,SH,T,1,2,XCIG2014_1883,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9581,2014_SHT,2014,SH,T,1,2,XCIG2014_1884,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9582,2014_SHT,2014,SH,T,1,2,XCIG2014_1885,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9583,2014_SHT,2014,SH,T,1,2,XCIG2014_1886,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9584,2014_SHT,2014,SH,T,1,2,XCIG2014_1887,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9585,2014_SHT,2014,SH,T,1,2,XCIG2014_1888,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9586,2014_SHC,2014,SH,C,2,2,XCIG2014_1890,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9587,2014_SHC,2014,SH,C,2,2,XCIG2014_1891,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9588,2014_SHC,2014,SH,C,2,2,XCIG2014_1892,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9589,2014_SHC,2014,SH,C,2,2,XCIG2014_1893,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9590,2014_SHC,2014,SH,C,2,2,XCIG2014_1894,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9591,2014_SHC,2014,SH,C,2,2,XCIG2014_1895,Hylaeus,ornatus,Hylaeus_ornatus,Achillea,millefolium,Achillea_millefolium
9592,2014_SHC,2014,SH,C,2,2,XCIG2014_1896,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9593,2014_SHC,2014,SH,C,2,2,XCIG2014_1897,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9594,2014_SHT,2014,SH,T,2,2,XCIG2014_1898,Bombus,auricomus,Bombus_auricomus,Monarda,fistulosa,Monarda_fistulosa
9595,2014_SHT,2014,SH,T,2,2,XCIG2014_1899,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9596,2014_SHT,2014,SH,T,2,2,XCIG2014_1900,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9597,2014_SHT,2014,SH,T,2,2,XCIG2014_1901,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9598,2014_SHT,2014,SH,T,2,2,XCIG2014_1902,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9599,2014_SHT,2014,SH,T,2,2,XCIG2014_1903,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9600,2014_SHT,2014,SH,T,2,2,XCIG2014_1904,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9601,2014_SHT,2014,SH,T,2,2,XCIG2014_1905,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9602,2014_SHC,2014,SH,C,1,2,XCIG2014_1907,Hylaeus,ornatus,Hylaeus_ornatus,Achillea,millefolium,Achillea_millefolium
9603,2014_SHC,2014,SH,C,1,2,XCIG2014_1908,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9604,2014_SHC,2014,SH,C,1,2,XCIG2014_1909,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9605,2014_SHC,2014,SH,C,1,2,XCIG2014_1910,Hylaeus,schwarzii,Hylaeus_schwarzii,Achillea,millefolium,Achillea_millefolium
9606,2014_SHC,2014,SH,C,1,2,XCIG2014_1911,Lasioglossum,tegulare,Lasioglossum_tegulare,Achillea,millefolium,Achillea_millefolium
9607,2014_SHC,2014,SH,C,1,2,XCIG2014_1912,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9608,2014_SHC,2014,SH,C,1,2,XCIG2014_1913,Hylaeus,ornatus,Hylaeus_ornatus,Achillea,millefolium,Achillea_millefolium
9609,2014_SHT,2014,SH,T,2,2,XCIG2014_1916,Hylaeus,ornatus,Hylaeus_ornatus,Apocynum,cannabinum,Apocynum_cannabinum
9610,2014_SHT,2014,SH,T,2,2,XCIG2014_1917,Hylaeus,ornatus,Hylaeus_ornatus,Apocynum,cannabinum,Apocynum_cannabinum
9611,2014_SHT,2014,SH,T,2,2,XCIG2014_1918,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9612,2014_SHT,2014,SH,T,2,2,XCIG2014_1919,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9613,2014_SHT,2014,SH,T,2,2,XCIG2014_1920,Hylaeus,mesillae,Hylaeus_mesillae,Apocynum,cannabinum,Apocynum_cannabinum
9614,2014_SHT,2014,SH,T,2,2,XCIG2014_1921,Halictus,ligatus,Halictus_ligatus,Erigeron,strigosus,Erigeron_strigosus
9615,2014_SHT,2014,SH,T,1,2,XCIG2014_1922,Hylaeus,ornatus,Hylaeus_ornatus,Verbena,urticifolia,Verbena_urticifolia
9616,2014_SHT,2014,SH,T,1,2,XCIG2014_1923,Megachile,exilis,Megachile_exilis,Verbena,urticifolia,Verbena_urticifolia
9617,2014_SHT,2014,SH,T,1,2,XCIG2014_1924,Heriades,variolosa,Heriades_variolosa,Verbena,urticifolia,Verbena_urticifolia
9618,2014_SHT,2014,SH,T,1,2,XCIG2014_1927,Halictus,rubicundus,Halictus_rubicundus,Verbena,urticifolia,Verbena_urticifolia
9619,2014_SHT,2014,SH,T,1,2,XCIG2014_1928,Halictus,rubicundus,Halictus_rubicundus,Verbena,urticifolia,Verbena_urticifolia
9620,2014_SHT,2014,SH,T,1,2,XCIG2014_1929,Halictus,ligatus,Halictus_ligatus,Verbena,urticifolia,Verbena_urticifolia
9621,2014_SHT,2014,SH,T,1,2,XCIG2014_1930,Stelis,louisae,Stelis_louisae,Verbena,urticifolia,Verbena_urticifolia
9622,2014_SHT,2014,SH,T,1,2,XCIG2014_1931,Ceratina,dupla,Ceratina_dupla,Verbena,urticifolia,Verbena_urticifolia
9623,2014_SHT,2014,SH,T,2,2,XCIG2014_1933,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9624,2014_SHT,2014,SH,T,2,2,XCIG2014_1934,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9625,2014_SHT,2014,SH,T,2,2,XCIG2014_1935,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9626,2014_SHT,2014,SH,T,2,2,XCIG2014_1936,Bombus,auricomus,Bombus_auricomus,Monarda,fistulosa,Monarda_fistulosa
9627,2014_SHT,2014,SH,T,2,2,XCIG2014_1937,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9628,2014_SHT,2014,SH,T,2,2,XCIG2014_1938,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9629,2014_SHT,2014,SH,T,2,2,XCIG2014_1939,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9630,2014_SHT,2014,SH,T,2,2,XCIG2014_1940,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9631,2014_SHT,2014,SH,T,2,2,XCIG2014_1941,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9632,2014_SHT,2014,SH,T,2,2,XCIG2014_1942,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9633,2014_SHT,2014,SH,T,2,2,XCIG2014_1943,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9634,2014_SHT,2014,SH,T,2,2,XCIG2014_1944,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9635,2014_SHT,2014,SH,T,2,2,XCIG2014_1945,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9636,2014_SHT,2014,SH,T,2,2,XCIG2014_1946,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9637,2014_SHT,2014,SH,T,2,2,XCIG2014_1947,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9638,2014_SHT,2014,SH,T,2,2,XCIG2014_1948,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9639,2014_SHT,2014,SH,T,2,2,XCIG2014_1949,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9640,2014_SHT,2014,SH,T,2,2,XCIG2014_1950,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9641,2014_SHT,2014,SH,T,2,2,XCIG2014_1951,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9642,2014_SHT,2014,SH,T,2,2,XCIG2014_1952,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9643,2014_SHT,2014,SH,T,2,2,XCIG2014_1953,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9644,2014_SHT,2014,SH,T,2,2,XCIG2014_1954,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9645,2014_SHT,2014,SH,T,2,2,XCIG2014_1955,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9646,2014_SHT,2014,SH,T,2,2,XCIG2014_1956,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9647,2014_SHT,2014,SH,T,2,2,XCIG2014_1957,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9648,2014_SHT,2014,SH,T,2,2,XCIG2014_1958,Bombus,pensylvanicus,Bombus_pensylvanicus,Monarda,fistulosa,Monarda_fistulosa
9649,2014_SHT,2014,SH,T,2,2,XCIG2014_1959,Bombus,impatiens,Bombus_impatiens,Monarda,fistulosa,Monarda_fistulosa
9650,2014_SHC,2014,SH,C,1,2,XCIG2014_1960,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9651,2014_SHC,2014,SH,C,1,2,XCIG2014_1961,Hylaeus,mesillae,Hylaeus_mesillae,Apocynum,cannabinum,Apocynum_cannabinum
9652,2014_SHC,2014,SH,C,1,2,XCIG2014_1962,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9653,2014_SHC,2014,SH,C,1,2,XCIG2014_1963,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9654,2014_SHC,2014,SH,C,1,2,XCIG2014_1964,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9655,2014_SHC,2014,SH,C,2,2,XCIG2014_1965,Lasioglossum,weemsi,Lasioglossum_weemsi,Apocynum,cannabinum,Apocynum_cannabinum
9656,2014_SHC,2014,SH,C,2,2,XCIG2014_1966,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9657,2014_SHC,2014,SH,C,2,2,XCIG2014_1967,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9658,2014_SHC,2014,SH,C,2,2,XCIG2014_1968,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9659,2014_SHC,2014,SH,C,2,2,XCIG2014_1969,Hylaeus,ornatus,Hylaeus_ornatus,Apocynum,cannabinum,Apocynum_cannabinum
9660,2014_SHC,2014,SH,C,2,2,XCIG2014_1970,Hylaeus,schwarzii,Hylaeus_schwarzii,Apocynum,cannabinum,Apocynum_cannabinum
9661,2014_SHC,2014,SH,C,2,2,XCIG2014_1971,Lasioglossum,hitchensi,Lasioglossum_hitchensi,Plantago,lanceolata,Plantago_lanceolata
9662,2014_SHC,2014,SH,C,2,2,XCIG2014_1972,Hylaeus,schwarzii,Hylaeus_schwarzii,Plantago,lanceolata,Plantago_lanceolata
9663,2014_SHC,2014,SH,C,2,2,XCIG2014_1973,Hylaeus,ornatus,Hylaeus_ornatus,Plantago,lanceolata,Plantago_lanceolata
9664,2014_SHT,2014,SH,T,2,2,XCIG2014_1974,Halictus,ligatus,Halictus_ligatus,Cirsium,arvense,Cirsium_arvense
9665,2014_SHT,2014,SH,T,2,2,XCIG2014_1975,Halictus,ligatus,Halictus_ligatus,Cirsium,arvense,Cirsium_arvense
9666,2014_SHC,2014,SH,C,2,2,XCIG2014_1976,Hylaeus,mesillae,Hylaeus_mesillae,Achillea,millefolium,Achillea_millefolium
9667,2014_SHC,2014,SH,C,2,2,XCIG2014_1977,Halictus,ligatus,Halictus_ligatus,Achillea,millefolium,Achillea_millefolium
9668,2014_SHC,2014,SH,C,2,2,XCIG2014_1978,Halictus,ligatus,Halictus_ligatus,Achillea,millefolium,Achillea_millefolium
9669,2014_SHC,2014,SH,C,2,2,XCIG2014_1979,Lasioglossum,tegulare,Lasioglossum_tegulare,Achillea,millefolium,Achillea_millefolium
9670,2014_SHT,2014,SH,T,2,2,XCIG2014_1982,Halictus,ligatus,Halictus_ligatus,Erigeron,philadelphicus,Erigeron_philadelphicus
9671,2014_SHC,2014,SH,C,1,2,XCIG2014_1984,Lasioglossum,hitchensi,Lasioglossum_hitchensi,Lepidium,campestre,Lepidium_campestre
9672,2014_SHT,2014,SH,T,2,2,XCIG2014_1985,Halictus,ligatus,Halictus_ligatus,Trifolium,repens,Trifolium_repens
9673,2014_SHT,2014,SH,T,2,2,XCIG2014_1986,Ceratina,dupla,Ceratina_dupla,Pycnanthemum,tenuifolium,Pycnanthemum_tenuifolium
9674,2014_SHT,2014,SH,T,2,2,XCIG2014_1987,Megachile,mendica,Megachile_mendica,Pycnanthemum,tenuifolium,Pycnanthemum_tenuifolium
9880,2014_MET,2014,ME,T,2,2,XCIG2014_2222,Lasioglossum,imitatum,Lasioglossum_imitatum,Chamaecrista_nectar,fasciculata,Chamaecrista_nectar_fasciculata
9881,2014_MET,2014,ME,T,2,2,XCIG2014_2223,Lasioglossum,imitatum,Lasioglossum_imitatum,Chamaecrista_nectar,fasciculata,Chamaecrista_nectar_fasciculata
9882,2014_MET,2014,ME,T,2,2,XCIG2014_2224,Lasioglossum,imitatum,Lasioglossum_imitatum,Chamaecrista_nectar,fasciculata,Chamaecrista_nectar_fasciculata
9883,2014_MET,2014,ME,T,2,2,XCIG2014_2225,Lasioglossum,hitchensi,Lasioglossum_hitchensi,Chamaecrista_nectar,fasciculata,Chamaecrista_nectar_fasciculata
9884,2014_FHT,2014,FH,T,1,2,XCIG2014_2226,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9885,2014_FHT,2014,FH,T,1,2,XCIG2014_2227,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9886,2014_FHT,2014,FH,T,1,2,XCIG2014_2228,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9887,2014_FHT,2014,FH,T,1,2,XCIG2014_2229,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9888,2014_FHT,2014,FH,T,1,2,XCIG2014_2230,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9889,2014_FHT,2014,FH,T,1,2,XCIG2014_2231,Bombus,impatiens,Bombus_impatiens,Mentha,arvensis,Mentha_arvensis
9890,2014_FHT,2014,FH,T,1,2,XCIG2014_2232,Bombus,fervidus,Bombus_fervidus,Mentha,arvensis,Mentha_arvensis
9891,2014_FHT,2014,FH,T,1,2,XCIG2014_2233,Bombus,griseocollis,Bombus_griseocollis,Mentha,arvensis,Mentha_arvensis
9892,2014_FHT,2014,FH,T,1,2,XCIG2014_2234,Bombus,perplexus,Bombus_perplexus,Mentha,arvensis,Mentha_arvensis
9893,2014_FHT,2014,FH,T,1,2,XCIG2014_2235,Bombus,perplexus,Bombus_perplexus,Mentha,arvensis,Mentha_arvensis
9894,2014_FHT,2014,FH,T,2,2,XCIG2014_2238,Lasioglossum,versatum,Lasioglossum_versatum,Plantago,lanceolata,Plantago_lanceolata
9895,2014_FHT,2014,FH,T,2,2,XCIG2014_2239,Lasioglossum,hitchensi,Lasioglossum_hitchensi,Plantago,lanceolata,Plantago_lanceolata
9896,2014_FHT,2014,FH,T,1,2,XCIG2014_2240,Halictus,ligatus,Halictus_ligatus,Achillea,millefolium,Achillea_millefolium
9897,2014_FHC,2014,FH,C,2,2,XCIG2014_2241,Bombus,griseocollis,Bombus_griseocollis,Echinacea,purpurea,Echinacea_purpurea
9898,2014_FHC,2014,FH,C,1,2,XCIG2014_2242,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9899,2014_FHC,2014,FH,C,1,2,XCIG2014_2243,Bombus,bimaculatus,Bombus_bimaculatus,Monarda,fistulosa,Monarda_fistulosa
9900,2014_FHC,2014,FH,C,1,2,XCIG2014_2244,Augochlorella,persimilis,Augochlorella_persimilis,Monarda,fistulosa,Monarda_fistulosa
9901,2014_FHC,2014,FH,C,1,2,XCIG2014_2245,Augochlorella,persimilis,Augochlorella_persimilis,Monarda,fistulosa,Monarda_fistulosa
9902,2014_FHC,2014,FH,C,1,2,XCIG2014_2246,Augochlorella,persimilis,Augochlorella_persimilis,Monarda,fistulosa,Monarda_fistulosa
9903,2014_FHC,2014,FH,C,1,2,XCIG2014_2247,Augochlorella,persimilis,Augochlorella_persimilis,Monarda,fistulosa,Monarda_fistulosa
9904,2014_FHC,2014,FH,C,1,2,XCIG2014_2248,Ceratina,calcarata,Ceratina_calcarata,Monarda,fistulosa,Monarda_fistulosa
9905,2014_FHC,2014,FH,C,1,2,XCIG2014_2249,Ceratina,calcarata,Ceratina_calcarata,Monarda,fistulosa,Monarda_fistulosa
9906,2014_FHC,2014,FH,C,1,2,XCIG2014_2250,Ceratina,calcarata,Ceratina_calcarata,Monarda,fistulosa,Monarda_fistulosa
9907,2014_FHC,2014,FH,C,2,2,XCIG2014_2251,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9908,2014_FHC,2014,FH,C,2,2,XCIG2014_2252,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9909,2014_FHC,2014,FH,C,2,2,XCIG2014_2253,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9910,2014_FHC,2014,FH,C,2,2,XCIG2014_2254,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9911,2014_FHC,2014,FH,C,2,2,XCIG2014_2255,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9912,2014_FHC,2014,FH,C,2,2,XCIG2014_2256,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
9913,2014_FHC,2014,FH,C,2,2,XCIG2014_2257,Bombus,griseocollis,Bombus_griseocollis,Monarda,fistulosa,Monarda_fistulosa
