"","gs","X","sc","year","site","treatment","transect","round","uniqueID","genus","species","plant_genus","plant_species","genus_species","meanIT","meantongue"
"601","Hylaeus_mesillae",9589,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1893","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"602","Hylaeus_mesillae",8925,"2014_URT",2014,"UR","T","2",1,"XCIG2014_1198","Hylaeus","mesillae","Penstemon","digitalis","Penstemon_digitalis",0.98,0.843481349
"603","Hylaeus_mesillae",11224,"2014_FHC",2014,"FH","C","1",4,"XCIG2014_3626","Hylaeus","mesillae","Daucus","carota","Daucus_carota",0.98,0.843481349
"604","Hylaeus_mesillae",9666,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1976","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"605","Hylaeus_mesillae",8859,"2014_SHC",2014,"SH","C","1",1,"XCIG2014_1127","Hylaeus","mesillae","Plantago","lanceolata","Plantago_lanceolata",0.98,0.843481349
"606","Hylaeus_mesillae",9372,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1662","Hylaeus","mesillae","Erigeron","annuus","Erigeron_annuus",0.98,0.843481349
"607","Hylaeus_mesillae",10186,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2557","Hylaeus","mesillae","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.98,0.843481349
"608","Hylaeus_mesillae",9587,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1891","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"609","Hylaeus_mesillae",8857,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1125","Hylaeus","mesillae","Plantago","lanceolata","Plantago_lanceolata",0.98,0.843481349
"610","Hylaeus_mesillae",9593,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1897","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"611","Hylaeus_mesillae",11253,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3656","Hylaeus","mesillae","Conyza","canadensis","Conyza_canadensis",0.98,0.843481349
"612","Hylaeus_mesillae",9586,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1890","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"613","Hylaeus_mesillae",9933,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2281","Hylaeus","mesillae","Leucanthemum","vulgare","Leucanthemum_vulgare",0.98,0.843481349
"614","Hylaeus_mesillae",9316,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1604","Hylaeus","mesillae","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.98,0.843481349
"615","Hylaeus_mesillae",10087,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2456","Hylaeus","mesillae","Cirsium","arvense","Cirsium_arvense",0.98,0.843481349
"616","Hylaeus_mesillae",9651,"2014_SHC",2014,"SH","C","1",2,"XCIG2014_1961","Hylaeus","mesillae","Apocynum","cannabinum","Apocynum_cannabinum",0.98,0.843481349
"617","Hylaeus_mesillae",8918,"2014_DRC",2014,"DR","C","2",1,"XCIG2014_1190","Hylaeus","mesillae",NA,NA,"NA_NA",0.98,0.843481349
"618","Hylaeus_mesillae",10185,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2556","Hylaeus","mesillae","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.98,0.843481349
"619","Hylaeus_mesillae",9613,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1920","Hylaeus","mesillae","Apocynum","cannabinum","Apocynum_cannabinum",0.98,0.843481349
"620","Hylaeus_mesillae",9607,"2014_SHC",2014,"SH","C","1",2,"XCIG2014_1912","Hylaeus","mesillae","Achillea","millefolium","Achillea_millefolium",0.98,0.843481349
"621","Hylaeus_mesillae",8866,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1136","Hylaeus","mesillae","Apocynum","cannabinum","Apocynum_cannabinum",0.98,0.843481349
"622","Hylaeus_mesillae",10489,"2014_SHC",2014,"SH","C","1",3,"XCIG2014_2872","Hylaeus","mesillae","Conyza","canadensis","Conyza_canadensis",0.98,0.843481349
"623","Hylaeus_mesillae",10223,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2596","Hylaeus","mesillae","Erigeron","philadelphicus","Erigeron_philadelphicus",0.98,0.843481349
"624","Lasioglossum_trigeminum",10314,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2689","Lasioglossum","trigeminum","Monarda","fistulosa","Monarda_fistulosa",1.193833333,1.635855879
"625","Lasioglossum_trigeminum",8858,"2014_SHC",2014,"SH","C","2",1,"XCIG2014_1126","Lasioglossum","trigeminum","Plantago","lanceolata","Plantago_lanceolata",1.193833333,1.635855879
"626","Lasioglossum_trigeminum",11231,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3633","Lasioglossum","trigeminum","Coreopsis","lanceolata","Coreopsis_lanceolata",1.193833333,1.635855879
"627","Lasioglossum_trigeminum",10072,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2440","Lasioglossum","trigeminum","Apocynum","cannabinum","Apocynum_cannabinum",1.193833333,1.635855879
"628","Lasioglossum_trigeminum",10155,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2526","Lasioglossum","trigeminum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",1.193833333,1.635855879
"629","Lasioglossum_trigeminum",11233,"2014_SHC",2014,"SH","C","2",4,"XCIG2014_3635","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"630","Lasioglossum_trigeminum",11251,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3654","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"631","Lasioglossum_trigeminum",11236,"2014_SHC",2014,"SH","C","2",4,"XCIG2014_3638","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"632","Lasioglossum_trigeminum",10693,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3080","Lasioglossum","trigeminum","Daucus","carota","Daucus_carota",1.193833333,1.635855879
"633","Lasioglossum_trigeminum",10234,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2608","Lasioglossum","trigeminum","Monarda","fistulosa","Monarda_fistulosa",1.193833333,1.635855879
"634","Lasioglossum_trigeminum",10704,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3091","Lasioglossum","trigeminum","Daucus","carota","Daucus_carota",1.193833333,1.635855879
"635","Lasioglossum_trigeminum",10235,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2609","Lasioglossum","trigeminum","Monarda","fistulosa","Monarda_fistulosa",1.193833333,1.635855879
"636","Lasioglossum_trigeminum",10636,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3023","Lasioglossum","trigeminum","Daucus","carota","Daucus_carota",1.193833333,1.635855879
"637","Lasioglossum_trigeminum",10514,"2014_SHC",2014,"SH","C","1",3,"XCIG2014_2899","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"638","Lasioglossum_trigeminum",11237,"2014_SHC",2014,"SH","C","2",4,"XCIG2014_3639","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"639","Lasioglossum_trigeminum",11234,"2014_SHC",2014,"SH","C","2",4,"XCIG2014_3636","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"640","Lasioglossum_trigeminum",10023,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2388","Lasioglossum","trigeminum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.193833333,1.635855879
"641","Lasioglossum_trigeminum",10524,"2014_SHC",2014,"SH","C","2",3,"XCIG2014_2910","Lasioglossum","trigeminum","Conyza","canadensis","Conyza_canadensis",1.193833333,1.635855879
"642","Lasioglossum_trigeminum",10695,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3082","Lasioglossum","trigeminum","Daucus","carota","Daucus_carota",1.193833333,1.635855879
"643","Halictus_confusus",9356,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1646","Halictus","confusus","Trifolium","hybridum","Trifolium_hybridum",1.395346663,1.900088895
"644","Halictus_confusus",10288,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2663","Halictus","confusus","Lythrum","salicaria","Lythrum_salicaria",1.395346663,1.900088895
"645","Halictus_confusus",9281,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1566","Halictus","confusus","Rudbeckia","hirta","Rudbeckia_hirta",1.395346663,1.900088895
"646","Halictus_confusus",9366,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1656","Halictus","confusus","Erigeron","annuus","Erigeron_annuus",1.395346663,1.900088895
"647","Halictus_confusus",9369,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1659","Halictus","confusus","Erigeron","annuus","Erigeron_annuus",1.395346663,1.900088895
"648","Halictus_confusus",9282,"2014_DRC",2014,"DR","C","2",2,"XCIG2014_1568","Halictus","confusus","Trifolium","hybridum","Trifolium_hybridum",1.395346663,1.900088895
"649","Halictus_confusus",11004,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3399","Halictus","confusus","Lythrum","salicaria","Lythrum_salicaria",1.395346663,1.900088895
"650","Halictus_confusus",8895,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1166","Halictus","confusus","Triodonis","perfoliata","Triodonis_perfoliata",1.395346663,1.900088895
"651","Halictus_confusus",10663,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3050","Halictus","confusus","Daucus","carota","Daucus_carota",1.395346663,1.900088895
"652","Halictus_confusus",9357,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1647","Halictus","confusus","Trifolium","hybridum","Trifolium_hybridum",1.395346663,1.900088895
"653","Halictus_confusus",8867,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1137","Halictus","confusus","Cirsium","arvense","Cirsium_arvense",1.395346663,1.900088895
"654","Lasioglossum_versatum",10799,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3189","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"655","Lasioglossum_versatum",10512,"2014_SHC",2014,"SH","C","1",3,"XCIG2014_2897","Lasioglossum","versatum","Conyza","canadensis","Conyza_canadensis",1.27832,1.746839834
"656","Lasioglossum_versatum",10685,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3072","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"657","Lasioglossum_versatum",10075,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2443","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"658","Lasioglossum_versatum",10034,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2401","Lasioglossum","versatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",1.27832,1.746839834
"659","Lasioglossum_versatum",10757,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3146","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"660","Lasioglossum_versatum",11051,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3446","Lasioglossum","versatum","Lythrum","salicaria","Lythrum_salicaria",1.27832,1.746839834
"661","Lasioglossum_versatum",10778,"2014_MEC",2014,"ME","C","1",3,"XCIG2014_3168","Lasioglossum","versatum","Bidens","aristosa","Bidens_aristosa",1.27832,1.746839834
"662","Lasioglossum_versatum",10633,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3020","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"663","Lasioglossum_versatum",10077,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2445","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"664","Lasioglossum_versatum",10640,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3027","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"665","Lasioglossum_versatum",9413,"2014_URC",2014,"UR","C","2",2,"XCIG2014_1704","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"666","Lasioglossum_versatum",10035,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2402","Lasioglossum","versatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",1.27832,1.746839834
"667","Lasioglossum_versatum",10637,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3024","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"668","Lasioglossum_versatum",10665,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3052","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"669","Lasioglossum_versatum",10635,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3022","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"670","Lasioglossum_versatum",10702,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3089","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"671","Lasioglossum_versatum",10724,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3112","Lasioglossum","versatum","Ambrosia","trifida","Ambrosia_trifida",1.27832,1.746839834
"672","Lasioglossum_versatum",10701,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3088","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"673","Lasioglossum_versatum",10703,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3090","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"674","Lasioglossum_versatum",10074,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2442","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"675","Lasioglossum_versatum",10004,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2363","Lasioglossum","versatum","Plantago","lanceolata","Plantago_lanceolata",1.27832,1.746839834
"676","Lasioglossum_versatum",11399,"2014_MEC",2014,"ME","C","1",4,"XCIG2014_3806","Lasioglossum","versatum","Bidens","coronata","Bidens_coronata",1.27832,1.746839834
"677","Lasioglossum_versatum",10739,"2014_MET",2014,"ME","T","1",3,"XCIG2014_3128","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"678","Lasioglossum_versatum",11398,"2014_MEC",2014,"ME","C","1",4,"XCIG2014_3805","Lasioglossum","versatum","Bidens","coronata","Bidens_coronata",1.27832,1.746839834
"679","Lasioglossum_versatum",10639,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3026","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"680","Lasioglossum_versatum",11396,"2014_MEC",2014,"ME","C","2",4,"XCIG2014_3803","Lasioglossum","versatum","Bidens","coronata","Bidens_coronata",1.27832,1.746839834
"681","Lasioglossum_versatum",10154,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2525","Lasioglossum","versatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",1.27832,1.746839834
"682","Lasioglossum_versatum",8871,"2014_SHT",2014,"SH","T","2",1,"XCIG2014_1141","Lasioglossum","versatum","Cirsium","arvense","Cirsium_arvense",1.27832,1.746839834
"683","Lasioglossum_versatum",10465,"2014_URT",2014,"UR","T","1",3,"XCIG2014_2846","Lasioglossum","versatum","Solidago","juncea","Solidago_juncea",1.27832,1.746839834
"684","Lasioglossum_versatum",11199,"2014_FHT",2014,"FH","T","2",4,"XCIG2014_3599","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"685","Lasioglossum_versatum",10634,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3021","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"686","Lasioglossum_versatum",10046,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2413","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"687","Lasioglossum_versatum",11052,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3447","Lasioglossum","versatum","Lythrum","salicaria","Lythrum_salicaria",1.27832,1.746839834
"688","Lasioglossum_versatum",10130,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2501","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"689","Lasioglossum_versatum",9410,"2014_URC",2014,"UR","C","1",2,"XCIG2014_1700","Lasioglossum","versatum","Asclepias","tuberosa","Asclepias_tuberosa",1.27832,1.746839834
"690","Lasioglossum_versatum",9401,"2014_URC",2014,"UR","C","1",2,"XCIG2014_1691","Lasioglossum","versatum","Oenothera","parviflora","Oenothera_parviflora",1.27832,1.746839834
"691","Lasioglossum_versatum",10789,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3179","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"692","Lasioglossum_versatum",10812,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3203","Lasioglossum","versatum","Bidens","aristosa","Bidens_aristosa",1.27832,1.746839834
"693","Lasioglossum_versatum",11218,"2014_FHT",2014,"FH","T","1",4,"XCIG2014_3620","Lasioglossum","versatum",NA,NA,"NA_NA",1.27832,1.746839834
"694","Lasioglossum_versatum",10673,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3060","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"695","Lasioglossum_versatum",10672,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3059","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"696","Lasioglossum_versatum",10651,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3038","Lasioglossum","versatum","Mentha","arvensis","Mentha_arvensis",1.27832,1.746839834
"697","Lasioglossum_versatum",10097,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2467","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"698","Lasioglossum_versatum",10674,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3061","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"699","Lasioglossum_versatum",10648,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3035","Lasioglossum","versatum","Mentha","arvensis","Mentha_arvensis",1.27832,1.746839834
"700","Lasioglossum_versatum",10062,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2430","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"701","Lasioglossum_versatum",10101,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2472","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"702","Lasioglossum_versatum",10814,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3205","Lasioglossum","versatum","Persicaria","sagittatum","Persicaria_sagittatum",1.27832,1.746839834
"703","Lasioglossum_versatum",11397,"2014_MEC",2014,"ME","C","2",4,"XCIG2014_3804","Lasioglossum","versatum","Bidens","coronata","Bidens_coronata",1.27832,1.746839834
"704","Lasioglossum_versatum",10052,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2419","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"705","Lasioglossum_versatum",11252,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3655","Lasioglossum","versatum","Conyza","canadensis","Conyza_canadensis",1.27832,1.746839834
"706","Lasioglossum_versatum",10656,"2014_FHT",2014,"FH","T","1",3,"XCIG2014_3043","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"707","Lasioglossum_versatum",10163,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2534","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"708","Lasioglossum_versatum",10164,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2535","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"709","Lasioglossum_versatum",9111,"2014_MEC",2014,"ME","C","1",1,"XCIG2014_1388","Lasioglossum","versatum","Erigeron","philadelphicus","Erigeron_philadelphicus",1.27832,1.746839834
"710","Lasioglossum_versatum",10182,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2553","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"711","Lasioglossum_versatum",10749,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3138","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"712","Lasioglossum_versatum",10076,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2444","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"713","Lasioglossum_versatum",10162,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2533","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"714","Lasioglossum_versatum",11219,"2014_FHT",2014,"FH","T","1",4,"XCIG2014_3621","Lasioglossum","versatum","Daucus","carota","Daucus_carota",1.27832,1.746839834
"715","Lasioglossum_versatum",9121,"2014_MEC",2014,"ME","C","2",1,"XCIG2014_1399","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"716","Lasioglossum_versatum",10751,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3140","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"717","Lasioglossum_versatum",9894,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2238","Lasioglossum","versatum","Plantago","lanceolata","Plantago_lanceolata",1.27832,1.746839834
"718","Lasioglossum_versatum",10078,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2446","Lasioglossum","versatum","Apocynum","cannabinum","Apocynum_cannabinum",1.27832,1.746839834
"719","Lasioglossum_versatum",10474,"2014_URC",2014,"UR","C","1",3,"XCIG2014_2855","Lasioglossum","versatum","Oenothera","biennis","Oenothera_biennis",1.27832,1.746839834
"720","Lasioglossum_versatum",10630,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3017","Lasioglossum","versatum","Mentha","arvensis","Mentha_arvensis",1.27832,1.746839834
"721","Lasioglossum_versatum",11248,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3651","Lasioglossum","versatum","Conyza","canadensis","Conyza_canadensis",1.27832,1.746839834
"722","Lasioglossum_versatum",10484,"2014_SHC",2014,"SH","C","1",3,"XCIG2014_2867","Lasioglossum","versatum","Conyza","canadensis","Conyza_canadensis",1.27832,1.746839834
"723","Lasioglossum_versatum",10025,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2390","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"724","Lasioglossum_versatum",10791,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3181","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"725","Lasioglossum_versatum",10065,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2433","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"726","Lasioglossum_versatum",10766,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3156","Lasioglossum","versatum","Bidens","aristosa","Bidens_aristosa",1.27832,1.746839834
"727","Lasioglossum_versatum",10024,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2389","Lasioglossum","versatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.27832,1.746839834
"728","Ceratina_strenua",8911,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1183","Ceratina","strenua","Triodonis","perfoliata","Triodonis_perfoliata",0.98225,2.093691835
"729","Ceratina_strenua",10626,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3013","Ceratina","strenua","Mentha","arvensis","Mentha_arvensis",0.98225,2.093691835
"730","Ceratina_strenua",9004,"2014_FHC",2014,"FH","C","2",1,"XCIG2014_1277","Ceratina","strenua","Leucanthemum","vulgare","Leucanthemum_vulgare",0.98225,2.093691835
"731","Ceratina_strenua",11172,"2014_URC",2014,"UR","C","1",4,"XCIG2014_3571","Ceratina","strenua","Mentha","arvensis","Mentha_arvensis",0.98225,2.093691835
"732","Ceratina_strenua",8915,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1187","Ceratina","strenua","Triodonis","perfoliata","Triodonis_perfoliata",0.98225,2.093691835
"733","Ceratina_strenua",9008,"2014_FHC",2014,"FH","C","1",1,"XCIG2014_1281","Ceratina","strenua","Leucanthemum","vulgare","Leucanthemum_vulgare",0.98225,2.093691835
"734","Ceratina_strenua",9007,"2014_FHC",2014,"FH","C","1",1,"XCIG2014_1280","Ceratina","strenua","Leucanthemum","vulgare","Leucanthemum_vulgare",0.98225,2.093691835
"735","Ceratina_strenua",8894,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1165","Ceratina","strenua","Triodonis","perfoliata","Triodonis_perfoliata",0.98225,2.093691835
"736","Ceratina_strenua",10627,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3014","Ceratina","strenua","Mentha","arvensis","Mentha_arvensis",0.98225,2.093691835
"737","Ceratina_strenua",8885,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1156","Ceratina","strenua","Triodonis","perfoliata","Triodonis_perfoliata",0.98225,2.093691835
"738","Ceratina_strenua",8921,"2014_URC",2014,"UR","C","1",1,"XCIG2014_1194","Ceratina","strenua","Trifolium","pratense","Trifolium_pratense",0.98225,2.093691835
"739","Ceratina_strenua",9006,"2014_FHC",2014,"FH","C","1",1,"XCIG2014_1279","Ceratina","strenua","Leucanthemum","vulgare","Leucanthemum_vulgare",0.98225,2.093691835
"740","Ceratina_strenua",8924,"2014_URC",2014,"UR","C","1",1,"XCIG2014_1197","Ceratina","strenua","Trifolium","repens","Trifolium_repens",0.98225,2.093691835
"741","Ceratina_strenua",8917,"2014_DRC",2014,"DR","C","2",1,"XCIG2014_1189","Ceratina","strenua",NA,NA,"NA_NA",0.98225,2.093691835
"742","Ceratina_strenua",8896,"2014_DRT",2014,"DR","T","2",1,"XCIG2014_1167","Ceratina","strenua","Penstemon","digitalis","Penstemon_digitalis",0.98225,2.093691835
"743","Ceratina_strenua",11006,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3401","Ceratina","strenua","Lythrum","salicaria","Lythrum_salicaria",0.98225,2.093691835
"744","Ceratina_strenua",8888,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1159","Ceratina","strenua","Triodonis","perfoliata","Triodonis_perfoliata",0.98225,2.093691835
"745","Ceratina_mikmaqi",8897,"2014_DRT",2014,"DR","T","2",1,"XCIG2014_1168","Ceratina","mikmaqi","Trifolium","repens","Trifolium_repens",1.353354912,2.847966253
"746","Ceratina_mikmaqi",8903,"2014_DRT",2014,"DR","T","1",1,"XCIG2014_1175","Ceratina","mikmaqi",NA,NA,"NA_NA",1.353354912,2.847966253
