year,ent_by,site,date,round,obs,tran,t_c,quadrat,plant_code,plant_genus,plant_species,count,count_unit,notes
2015,ES,SH,29-Jun,2,JZ,2,T,3,PLLA,Plantago,lanceolata,12,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,3,CIAR4,Cirsium,arvense,3,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,4,SILA21,Silene,latifolia,3,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,4,PLLA,Plantago,lanceolata,4,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,4,CIAR4,Cirsium,arvense,12,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,5,PLLA,Plantago,lanceolata,2,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,6,PLLA,Plantago,lanceolata,2,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,7,SILA21,Silene,latifolia,2,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,7,CIAR4,Cirsium,arvense,3,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,8,SILA21,Silene,latifolia,4,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,8,PLLA,Plantago,lanceolata,11,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,8,PYTE,Pycnanthemum,tenuifolium,24,inf,~4 flowers per inflorescence
2015,ES,SH,29-Jun,2,JZ,2,T,9,SILA21,Silene,latifolia,3,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,9,PLLA,Plantago,lanceolata,23,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,9,PYTE,Pycnanthemum,tenuifolium,30,inf,~4 flowers per inflorescence
2015,ES,SH,29-Jun,2,JZ,2,T,9,ALVI,Allium,vineale,1,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,10,SILA21,Silene,latifolia,1,flr,
2015,ES,SH,29-Jun,2,JZ,2,T,10,PLLA,Plantago,lanceolata,11,inf,
2015,ES,SH,29-Jun,2,JZ,2,T,10,PYTE,Pycnanthemum,tenuifolium,47,inf,~4 flowers per inflorescence
2015,ES,SH,29-Jun,2,JZ,2,C,1,OXST,Oxalis,stricta,4,flr,lots of OXST closed at this time of day (14:30) -JZ
2015,ES,SH,29-Jun,2,JZ,2,C,2,OXST,Oxalis,stricta,3,flr,
2015,ES,SH,29-Jun,2,JZ,2,C,3,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,4,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,5,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,6,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,7,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,8,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,9,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,2,C,10,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,1,T,1,PLLA,Plantago,lanceolata,2,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,2,PLLA,Plantago,lanceolata,3,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,2,ERYU,Eryngium,yuccifolium,6,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,3,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,1,T,4,MOFI,Monarda,fistulosa,1,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,4,SILA21,Silene,latifolia,1,flr,
2015,ES,SH,29-Jun,2,JZ,1,T,5,ERYU,Eryngium,yuccifolium,1,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,5,MOFI,Monarda,fistulosa,1,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,6,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,1,T,7,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,1,T,8,none,none,none,0,none,
2015,ES,SH,29-Jun,2,JZ,1,T,9,PYTE,Pycnanthemum,tenuifolium,400,inf,
2015,ES,SH,29-Jun,2,JZ,1,T,10,SILA21,Silene,latifolia,1,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,1,DIAR,Dianthus,barbatus,16,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,2,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,1,C,3,ERAN,Erigeron,annuus,6,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,4,ERAN,Erigeron,annuus,9,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,5,GAMO,Galium,mollugo,105,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,6,DIAR,Dianthus,armeria,1,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,6,PLLA,Plantago,lanceolata,12,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,6,TRRE3,Trifolium,repens,2,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,6,ACMI2,Achillea,millefolium,430,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,6,OXST,Oxalis,stricta,2,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,7,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,1,C,8,DACA6,Daucus,carota,200,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,9,DIAR,Dianthus,armeria,3,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,9,PLLA,Plantago,lanceolata,15,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,9,TRRE3,Trifolium,repens,7,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,9,TRPR2,Trifolium,pratense,3,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,10,DIAR,Dianthus,armeria,1,flr,
2015,ES,RO,10-Jul,2,JZ,1,C,10,ERAN,Erigeron,annuus,30,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,10,PLLA,Plantago,lanceolata,1,inf,
2015,ES,RO,10-Jul,2,JZ,1,C,10,TRRE3,Trifolium,repens,6,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,1,GAMO,Galium,mollugo,75,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,1,TRPR2,Trifolium,pratense,5,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,2,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,2,C,3,TRRE3,Trifolium,repens,2,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,3,PHAM4,Phytolacca,americana,10,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,3,LIVU2,Linaria,vulgaris,66,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,4,DIAR,Dianthus,armeria,6,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,4,ACMI2,Achillea,millefolium,220,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,5,PLLA,Plantago,lanceolata,4,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,6,PLLA,Plantago,lanceolata,5,inf,
2015,ES,RO,10-Jul,2,JZ,2,C,7,DIAR,Dianthus,armeria,1,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,7,GAMO,Galium,mollugo,30,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,8,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,2,C,9,GAMO,Galium,mollugo,35,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,10,GAMO,Galium,mollugo,120,flr,
2015,ES,RO,10-Jul,2,JZ,2,C,10,TRPR2,Trifolium,pratense,4,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,1,CEBI2,Centaurea,maculosa,18,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,1,LEVU,Leucanthemum,vulgare,2,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,1,DIAR,Dianthus,armeria,11,flr,
2015,ES,RO,10-Jul,2,JZ,1,T,1,LIVU2,Linaria,vulgaris,7,flr,
2015,ES,RO,10-Jul,2,JZ,1,T,1,PLLA,Plantago,lanceolata,5,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,2,CEBI2,Centaurea,maculosa,62,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,2,DIAR,Dianthus,armeria,2,flr,
2015,ES,RO,10-Jul,2,JZ,1,T,2,TRRE3,Trifolium,repens,1,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,3,CEBI2,Centaurea,maculosa,2,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,3,PLLA,Plantago,lanceolata,3,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,4,CEBI2,Centaurea,maculosa,5,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,4,PLLA,Plantago,lanceolata,5,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,4,OXST,Oxalis,stricta,2,flr,
2015,ES,RO,10-Jul,2,JZ,1,T,5,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,1,T,6,ERAN,Erigeron,annuus,14,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,6,ERAN,Erigeron,annuus,1,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,7,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,1,T,8,CEBI2,Centaurea,maculosa,3,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,8,RULA3,Rudbeckia,laciniata,1,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,9,CEBI2,Centaurea,maculosa,8,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,9,LEVU,Leucanthemum,vulgare,1,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,9,TRRE3,Trifolium,repens,7,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,9,MOFI,Monarda,fistulosa,4,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,10,CEBI2,Centaurea,maculosa,35,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,10,PLLA,Plantago,lanceolata,3,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,10,TRRE3,Trifolium,repens,12,inf,
2015,ES,RO,10-Jul,2,JZ,1,T,10,ERAN,Erigeron,annuus,23,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,1,CEBI2,Centaurea,maculosa,31,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,1,DIAR,Dianthus,armeria,4,flr,
2015,ES,RO,10-Jul,2,JZ,2,T,1,COLA5,Coreopsis,lanceolata,2,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,1,ACMI2,Achillea,millefolium,50,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,2,DIAR,Dianthus,armeria,16,flr,
2015,ES,RO,10-Jul,2,JZ,2,T,2,PLLA,Plantago,lanceolata,10,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,2,ACMI2,Achillea,millefolium,50,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,3,CEBI2,Centaurea,maculosa,15,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,3,PLLA,Plantago,lanceolata,3,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,3,DIBA,Dianthus,barbatus,2,flr,
2015,ES,RO,10-Jul,2,JZ,2,T,4,LIVU2,Linaria,vulgaris,4,flr,
2015,ES,RO,10-Jul,2,JZ,2,T,4,ERAN,Erigeron,annuus,11,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,5,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,2,T,6,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,2,T,7,none,none,none,0,none,
2015,ES,RO,10-Jul,2,JZ,2,T,8,CEBI2,Centaurea,maculosa,14,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,9,CEBI2,Centaurea,maculosa,18,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,9,LEVU,Leucanthemum,vulgare,7,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,10,CEBI2,Centaurea,maculosa,67,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,10,LEVU,Leucanthemum,vulgare,1,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,10,TRRE3,Trifolium,repens,13,inf,
2015,ES,RO,10-Jul,2,JZ,2,T,10,ERAN,Erigeron,annuus,82,inf,
2015,ES,FH,10-Jul,2,ES,1,T,1,MEAR4,Mentha,arvensis,21,flr,
2015,ES,FH,10-Jul,2,ES,1,T,1,LEVU,Leucanthemum,vulgare,2,inf,
2015,ES,FH,10-Jul,2,ES,1,T,2,MEAR4,Mentha,arvensis,6,flr,
2015,ES,FH,10-Jul,2,ES,1,T,2,MOFI,Monarda,fistulosa,202,flr,
2015,ES,FH,10-Jul,2,ES,1,T,2,RULA3,Rudbeckia,laciniata,12,inf,
2015,ES,FH,10-Jul,2,ES,1,T,3,LEVU,Leucanthemum,vulgare,2,inf,
2015,ES,FH,10-Jul,2,ES,1,T,3,MOFI,Monarda,fistulosa,66,flr,
2015,ES,FH,10-Jul,2,ES,1,T,3,ACMI2,Achillea,millefolium,70,inf,
2015,ES,FH,10-Jul,2,ES,1,T,4,MEAR4,Mentha,arvensis,2,flr,
2015,ES,FH,10-Jul,2,ES,1,T,4,MOFI,Monarda,fistulosa,229,flr,
2015,ES,FH,10-Jul,2,ES,1,T,4,ACMI2,Achillea,millefolium,4,inf,
2015,ES,FH,10-Jul,2,ES,1,T,5,MEAR4,Mentha,arvensis,17,flr,
2015,ES,FH,10-Jul,2,ES,1,T,5,LEVU,Leucanthemum,vulgare,2,inf,
2015,ES,FH,10-Jul,2,ES,1,T,6,MEAR4,Mentha,arvensis,4,flr,
2015,ES,FH,10-Jul,2,ES,1,T,6,ACMI2,Achillea,millefolium,84,inf,
2015,ES,FH,10-Jul,2,ES,1,T,7,MEAR4,Mentha,arvensis,1,flr,
2015,ES,FH,10-Jul,2,ES,1,T,7,LEVU,Leucanthemum,vulgare,1,inf,
2015,ES,FH,10-Jul,2,ES,1,T,7,RUHI2,Rudbeckia,hirta,2,inf,
2015,ES,FH,10-Jul,2,ES,1,T,8,RUHI2,Rudbeckia,hirta,2,inf,
2015,ES,FH,10-Jul,2,ES,1,T,8,ECPU,Echinacea,purpurea,1,inf,
2015,ES,FH,10-Jul,2,ES,1,T,9,MEAR4,Mentha,arvensis,18,flr,
2015,ES,FH,10-Jul,2,ES,1,T,9,RUHI2,Rudbeckia,hirta,5,inf,
2015,ES,FH,10-Jul,2,ES,1,T,10,MEAR4,Mentha,arvensis,2,flr,
2015,ES,FH,10-Jul,2,ES,1,T,10,GAMO,Galium,mollugo,5,flr,
2015,ES,FH,10-Jul,2,ES,2,T,1,none,none,none,0,none,
2015,ES,FH,10-Jul,2,ES,2,T,2,MEAR4,Mentha,arvensis,9,flr,
2015,ES,FH,10-Jul,2,ES,2,T,2,MOFI,Monarda,fistulosa,238,flr,
2015,ES,FH,10-Jul,2,ES,2,T,3,MEAR4,Mentha,arvensis,6,flr,
2015,ES,FH,10-Jul,2,ES,2,T,3,GAMO,Galium,mollugo,2,flr,
2015,ES,FH,10-Jul,2,ES,2,T,4,MEAR4,Mentha,arvensis,29,flr,
2015,ES,FH,10-Jul,2,ES,2,T,4,MOFI,Monarda,fistulosa,76,flr,
2015,ES,FH,10-Jul,2,ES,2,T,4,COLA5,Coreopsis,lanceolata,1,inf,
2015,ES,FH,10-Jul,2,ES,2,T,5,MEAR4,Mentha,arvensis,9,flr,
2015,ES,FH,10-Jul,2,ES,2,T,6,MEAR4,Mentha,arvensis,5,flr,
2015,ES,FH,10-Jul,2,ES,2,T,6,LEVU,Leucanthemum,vulgare,2,inf,
2015,ES,FH,10-Jul,2,ES,2,T,6,MOFI,Monarda,fistulosa,41,flr,
2015,ES,FH,10-Jul,2,ES,2,T,6,RULA3,Rudbeckia,laciniata,15,inf,
2015,ES,FH,10-Jul,2,ES,2,T,6,ECPU,Echinacea,purpurea,1,inf,
2015,ES,FH,10-Jul,2,ES,2,T,7,MEAR4,Mentha,arvensis,4,flr,
2015,ES,FH,10-Jul,2,ES,2,T,7,MOFI,Monarda,fistulosa,37,flr,
2015,ES,FH,10-Jul,2,ES,2,T,7,ECPU,Echinacea,purpurea,1,inf,
2015,ES,FH,10-Jul,2,ES,2,T,7,ERST3,Erigeron,strigosus,4,inf,
2015,ES,FH,10-Jul,2,ES,2,T,8,MEAR4,Mentha,arvensis,4,flr,
2015,ES,FH,10-Jul,2,ES,2,T,8,ACMI2,Achillea,millefolium,59,inf,
2015,ES,FH,10-Jul,2,ES,2,T,9,MOFI,Monarda,fistulosa,11,flr,
2015,ES,FH,10-Jul,2,ES,2,T,10,MEAR4,Mentha,arvensis,11,flr,
2015,ES,FH,10-Jul,2,ES,2,T,10,MOFI,Monarda,fistulosa,28,flr,
2015,ES,FH,10-Jul,2,ES,2,T,10,RULA3,Rudbeckia,laciniata,2,inf,
2015,ES,FH,10-Jul,2,ES,2,C,1,APCA,Apocynum,cannabinum,24,flr,
2015,ES,FH,10-Jul,2,ES,2,C,1,GAMO,Galium,mollugo,70,flr,
2015,ES,FH,10-Jul,2,ES,2,C,2,APCA,Apocynum,cannabinum,6,flr,
2015,ES,FH,10-Jul,2,ES,2,C,2,GAMO,Galium,mollugo,40,flr,
2015,ES,FH,10-Jul,2,ES,2,C,2,MEAR4,Mentha,arvensis,8,flr,
2015,ES,FH,10-Jul,2,ES,2,C,3,APCA,Apocynum,cannabinum,16,flr,
2015,ES,FH,10-Jul,2,ES,2,C,3,GAMO,Galium,mollugo,80,flr,
2015,ES,FH,10-Jul,2,ES,2,C,4,APCA,Apocynum,cannabinum,13,flr,
2015,ES,FH,10-Jul,2,ES,2,C,4,GAMO,Galium,mollugo,75,flr,
2015,ES,FH,10-Jul,2,ES,2,C,5,APCA,Apocynum,cannabinum,15,flr,
2015,ES,FH,10-Jul,2,ES,2,C,5,CIAR4,Cirsium,arvense,1,inf,
2015,ES,FH,10-Jul,2,ES,2,C,6,PORE5,Potentilla,recta,1,flr,
2015,ES,FH,10-Jul,2,ES,2,C,7,GAMO,Galium,mollugo,40,flr,
2015,ES,FH,10-Jul,2,ES,2,C,7,TRCA5,Trifolium,campestre,1,inf,
2015,ES,FH,10-Jul,2,ES,2,C,8,ALVI,Allium,vineale,1,flr,
2015,ES,FH,10-Jul,2,ES,2,C,9,GAMO,Galium,mollugo,4,flr,
2015,ES,FH,10-Jul,2,ES,1,C,10,none,none,none,0,none,
2015,ES,FH,10-Jul,2,ES,1,C,1,GAMO,Galium,mollugo,3,flr,
2015,ES,FH,10-Jul,2,ES,1,C,1,ERST3,Erigeron,strigosus,10,inf,
2015,ES,FH,10-Jul,2,ES,1,C,2,MOFI,Monarda,fistulosa,168,flr,
2015,ES,FH,10-Jul,2,ES,1,C,3,ALVI,Allium,vineale,9,flr,
2015,ES,FH,10-Jul,2,ES,1,C,4,GAMO,Galium,mollugo,55,flr,
2015,ES,FH,10-Jul,2,ES,1,C,4,ALVI,Allium,vineale,2,flr,
2015,ES,FH,10-Jul,2,ES,1,C,4,MOFI,Monarda,fistulosa,320,flr,
2015,ES,FH,10-Jul,2,ES,1,C,5,GAMO,Galium,mollugo,120,flr,
2015,ES,FH,10-Jul,2,ES,1,C,5,ALVI,Allium,vineale,1,flr,
2015,ES,FH,10-Jul,2,ES,1,C,6,APCA,Apocynum,cannabinum,27,flr,
2015,ES,FH,10-Jul,2,ES,1,C,6,GAMO,Galium,mollugo,45,flr,
2015,ES,FH,10-Jul,2,ES,1,C,6,MEAR4,Mentha,arvensis,7,flr,
2015,ES,FH,10-Jul,2,ES,1,C,6,ECPU,Echinacea,purpurea,1,inf,
2015,ES,FH,10-Jul,2,ES,1,C,7,APCA,Apocynum,cannabinum,15,flr,
2015,ES,FH,10-Jul,2,ES,1,C,7,GAMO,Galium,mollugo,40,flr,
2015,ES,FH,10-Jul,2,ES,1,C,8,GAMO,Galium,mollugo,50,flr,
2015,ES,FH,10-Jul,2,ES,1,C,8,MEAR4,Mentha,arvensis,3,flr,
2015,ES,FH,10-Jul,2,ES,1,C,9,APCA,Apocynum,cannabinum,14,flr,
2015,ES,FH,10-Jul,2,ES,1,C,9,GAMO,Galium,mollugo,50,flr,
2015,ES,FH,10-Jul,2,ES,1,C,9,TRCA5,Trifolium,campestre,1,inf,
2015,ES,FH,10-Jul,2,ES,1,C,10,GAMO,Galium,mollugo,70,flr,
2015,ES,FH,10-Jul,2,ES,1,C,10,MOFI,Monarda,fistulosa,45,flr,
2015,ES,AL,11-Jul,2,ES,2,C,1,PRVU,Prunella,vulgaris,5,flr,
2015,ES,AL,11-Jul,2,ES,2,C,2,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,3,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,4,MYLA,none,none,25,none,
2015,ES,AL,11-Jul,2,ES,2,C,4,LYTE2,Lysimachia,terrestris,6,flr,
2015,ES,AL,11-Jul,2,ES,2,C,5,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,6,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,7,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,8,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,9,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,C,10,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,1,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,2,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,3,RUHI2,Rudbeckia,hirta,0,inf,
2015,ES,AL,11-Jul,2,ES,1,T,4,Lobelia,CHECK,CHECK,4,flr,COLLECTED ROUND 1
2015,ES,AL,11-Jul,2,ES,1,T,5,RUHI2,Rudbeckia,hirta,0,inf,
2015,ES,AL,11-Jul,2,ES,1,T,5,ERST3,Erigeron,strigosus,0,inf,
2015,ES,AL,11-Jul,2,ES,1,T,6,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,7,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,8,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,9,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,T,10,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,1,CIAR4,Cirsium,arvense,6,inf,
2015,ES,AL,11-Jul,2,ES,2,T,2,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,3,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,4,Lobelia,CHECK,CHECK,11,flr,COLLECTED ROUND 1
2015,ES,AL,11-Jul,2,ES,2,T,5,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,6,ERST3,Erigeron,strigosus,1,inf,
2015,ES,AL,11-Jul,2,ES,2,T,7,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,8,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,2,T,9,RUHI2,Rudbeckia,hirta,1,inf,
2015,ES,AL,11-Jul,2,ES,2,T,10,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,1,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,2,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,3,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,4,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,5,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,6,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,7,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,8,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,9,none,none,none,0,none,
2015,ES,AL,11-Jul,2,ES,1,C,10,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,1,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,2,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,3,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,4,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,5,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,6,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,7,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,8,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,T,9,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,10,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,1,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,2,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,3,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,4,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,5,PEDI,Penstemon,digitalis,1,flr,
2015,ES,URWA,12-Jul,2,ES,2,T,6,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,7,MEAR4,Mentha,arvensis,1,flr,
2015,ES,URWA,12-Jul,2,ES,2,T,8,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,T,9,MOFI,Monarda,fistulosa,8,flr,
2015,ES,URWA,12-Jul,2,ES,2,T,10,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,C,1,TRDU2,Trifolium,dubium,11,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,1,ACMI2,Achillea,millefolium,25,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,1,TRCA5,Trifolium,campestre,5,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,2,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,C,3,TRDU2,Trifolium,dubium,14,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,3,ALVI,Allium,vineale,1,flr,
2015,ES,URWA,12-Jul,2,ES,1,C,3,APCA,Apocynum,cannabinum,2,flr,
2015,ES,URWA,12-Jul,2,ES,1,C,4,ACMI2,Achillea,millefolium,17,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,4,APCA,Apocynum,cannabinum,5,flr,
2015,ES,URWA,12-Jul,2,ES,1,C,5,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,C,6,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,C,7,TRCA5,Trifolium,campestre,6,inf,
2015,ES,URWA,12-Jul,2,ES,1,C,8,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,1,C,9,GAMO,Galium,mollugo,30,flr,
2015,ES,URWA,12-Jul,2,ES,1,C,10,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,C,1,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,C,2,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,C,3,MOFI,Monarda,fistulosa,2,flr,
2015,ES,URWA,12-Jul,2,ES,2,C,4,APCA,Apocynum,cannabinum,13,flr,
2015,ES,URWA,12-Jul,2,ES,2,C,5,none,none,none,0,none,
2015,ES,URWA,12-Jul,2,ES,2,C,6,TRDU2,Trifolium,dubium,12,inf,
2015,ES,URWA,12-Jul,2,ES,2,C,6,ACMI2,Achillea,millefolium,19,inf,
2015,ES,URWA,12-Jul,2,ES,2,C,6,APCA,Apocynum,cannabinum,2,flr,
2015,ES,URWA,12-Jul,2,ES,2,C,7,ACMI2,Achillea,millefolium,35,inf,
2015,ES,URWA,12-Jul,2,ES,2,C,8,TRDU2,Trifolium,dubium,29,inf,
2015,ES,URWA,12-Jul,2,ES,2,C,8,ALVI,Allium,vineale,4,flr,
2015,ES,URWA,12-Jul,2,ES,2,C,8,MEAR4,Mentha,arvensis,5,flr,
2015,ES,URWA,12-Jul,2,ES,2,C,8,OXST,Oxalis,stricta,1,flr,
