uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NAT.CIG2012_1294,2012_ALC,2012,3,7/27/12,AL,PM,2,C,R,Melissodes,denticulata,Melissodes_denticulata,,f,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,DPC,40.92378,-74.813615,,,,,
NAT.CIG2012_1305,2012_ALC,2012,3,7/27/12,AL,PM,2,C,R,Melissodes,denticulata,Melissodes_denticulata,,m,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,DPC,40.92378,-74.813615,,,,,
NAT.CIG2012_1321,2012_ALC,2012,3,7/27/12,AL,PM,2,C,R,Melissodes,subillata,Melissodes_subillata,,m,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,DPC,40.92378,-74.813615,,,,,
NAT.CIG2012_1300,2012_ALC,2012,3,7/27/12,AL,PM,3,C,R,Melissodes,denticulata,Melissodes_denticulata,,f,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,GKN,40.92378,-74.813615,,,,,
NAT.CIG2012_1310,2012_ALC,2012,3,7/27/12,AL,PM,3,C,R,Melissodes,denticulata,Melissodes_denticulata,,m,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,GKN,40.92378,-74.813615,,,,,
NAT.CIG2012_1311,2012_ALC,2012,3,7/27/12,AL,PM,3,C,L,Melissodes,denticulata,Melissodes_denticulata,,m,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,GKN,40.92378,-74.813615,,,,,
NAT.CIG2012_1291,2012_ALC,2012,3,7/27/12,AL,PM,4,C,R,Melissodes,denticulata,Melissodes_denticulata,,f,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,BGJ,40.92378,-74.813615,,,,,
NAT.CIG2012_1303,2012_ALC,2012,3,7/27/12,AL,PM,4,C,R,Melissodes,denticulata,Melissodes_denticulata,,m,J.Ascher,,0000-00-00,bee,,VENO,Vernonia,noveboracensis,Vernonia,noveboracensis,Vernonia_noveboracensis,no,BGJ,40.92378,-74.813615,,,,,
NAT.CIG2012_0891,2012_BWT,2012,3,8/7/12,BW,PM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_0892,2012_BWT,2012,3,8/7/12,BW,PM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,Coreopsis_lanceolata,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_0914,2012_BWT,2012,3,8/7/12,BW,PM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0379,2012_BWT,2012,3,8/7/12,BW,AM,1,T,L,Bombus,impatiens,Bombus_impatiens,,m,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0451,2012_BWT,2012,3,8/7/12,BW,AM,1,T,L,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0904,2012_BWT,2012,3,8/7/12,BW,AM,1,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0894,2012_BWT,2012,3,8/7/12,BW,AM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0893,2012_BWT,2012,3,8/7/12,BW,AM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0895,2012_BWT,2012,3,8/7/12,BW,AM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0896,2012_BWT,2012,3,8/7/12,BW,AM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_1200,2012_BWT,2012,3,8/7/12,BW,AM,2,T,L,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0272,2012_BWT,2012,3,8/7/12,BW,AM,3,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0732,2012_BWT,2012,3,8/7/12,BW,AM,3,T,L,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0901,2012_BWT,2012,3,8/7/12,BW,AM,3,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_1199,2012_BWT,2012,3,8/7/12,BW,AM,3,T,R,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0007,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Agapostemon,virescens,Agapostemon_virescens,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0452,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0905,2012_BWT,2012,3,8/7/12,BW,AM,4,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0903,2012_BWT,2012,3,8/7/12,BW,PM,1,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_1143,2012_BWT,2012,3,8/7/12,BW,PM,1,T,R,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0005,2012_BWT,2012,3,8/7/12,BW,PM,2,T,R,Agapostemon,virescens,Agapostemon_virescens,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_0902,2012_BWT,2012,3,8/7/12,BW,PM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_1370,2012_BWT,2012,3,8/7/12,BW,PM,2,T,R,Xylocopa,virginica,Xylocopa_virginica,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,BGJ,39.536073,-74.932563,,1,,,
NAT.CIG2012_1248,2012_BWT,2012,3,8/7/12,BW,PM,3,T,L,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_1202,2012_BWT,2012,3,8/7/12,BW,PM,3,T,L,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,JWB,39.536073,-74.932563,,1,,,
NAT.CIG2012_0006,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Agapostemon,virescens,Agapostemon_virescens,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0273,2012_BWT,2012,3,8/7/12,BW,PM,4,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0274,2012_BWT,2012,3,8/7/12,BW,PM,4,T,L,Bombus,griseocollis,Bombus_griseocollis,,m,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0897,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0898,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0899,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0900,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_1201,2012_BWT,2012,3,8/7/12,BW,PM,4,T,R,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,Gaillardia_pulchella,yes,GKN,39.536073,-74.932563,,1,,,
NAT.CIG2012_0062,2012_BWC,2012,3,8/7/12,BW,AM,1,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,JWB,39.536493,-74.934855,,1,Buttercup-like aka Yellow5,,
NAT.CIG2012_0063,2012_BWC,2012,3,8/7/12,BW,AM,1,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,JWB,39.536493,-74.934855,,1,Buttercup-like,,
NAT.CIG2012_0065,2012_BWC,2012,3,8/7/12,BW,AM,2,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,BGJ,39.536493,-74.934855,,1,Buttercup-like,,
NAT.CIG2012_0066,2012_BWC,2012,3,8/7/12,BW,AM,2,C,L,Augochlorella,aurata,Augochlorella_aurata,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,BGJ,39.536493,-74.934855,,1,Buttercup-like,,
NAT.CIG2012_0450,2012_BWC,2012,3,8/7/12,BW,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,BGJ,39.536493,-74.934855,,1,Buttercup-like aka Yellow5,,
NAT.CIG2012_0064,2012_BWC,2012,3,8/7/12,BW,AM,4,C,L,Augochlorella,aurata,Augochlorella_aurata,,f,J.Ascher,,0000-00-00,bee,,HYPE,Hypericum,perforatum,Hypericum,perforatum,Hypericum_perforatum,no,GKN,39.536493,-74.934855,,1,Buttercup-like,,
NAT.CIG2012_0911,2012_BWT,2012,3,8/7/12,BW,AM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_0913,2012_BWT,2012,3,8/7/12,BW,AM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_1250,2012_BWT,2012,3,8/7/12,BW,AM,2,T,R,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_1044,2012_BWT,2012,3,8/7/12,BW,AM,3,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,JWB,39.536073,-74.932563,,,,,
NAT.CIG2012_0453,2012_BWT,2012,3,8/7/12,BW,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0906,2012_BWT,2012,3,8/7/12,BW,AM,4,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0907,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0908,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0909,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0910,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_1045,2012_BWT,2012,3,8/7/12,BW,AM,4,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_1125,2012_BWT,2012,3,8/7/12,BW,AM,4,T,R,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J.Gibbs,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_1249,2012_BWT,2012,3,8/7/12,BW,AM,4,T,L,Megachile,mendica,Megachile_mendica,,m,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_0912,2012_BWT,2012,3,8/7/12,BW,PM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,BGJ,39.536073,-74.932563,,,,,
NAT.CIG2012_0787,2012_BWT,2012,3,8/7/12,BW,PM,3,T,R,Ceratina,strenua,Ceratina_strenua,,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,JWB,39.536073,-74.932563,,,,,
NAT.CIG2012_1223,2012_BWT,2012,3,8/7/12,BW,PM,4,T,L,Megachile,inimica,Megachile_inimica,sayi,f,J.Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,Rudbeckia_hirta,yes,GKN,39.536073,-74.932563,,,,,
NAT.CIG2012_1253,2012_DEC,2012,3,8/2/12,DF,PM,1,C,L,Megachile,mendica,Megachile_mendica,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,no,DPC,39.919101,-74.790498,,,,,
NAT.CIG2012_0491,2012_DET,2012,3,8/2/12,DF,AM,1,T,L,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_0963,2012_DET,2012,3,8/2/12,DF,AM,1,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_0964,2012_DET,2012,3,8/2/12,DF,AM,1,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_1127,2012_DET,2012,3,8/2/12,DF,AM,1,T,L,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J.Gibbs,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_0492,2012_DET,2012,3,8/2/12,DF,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,JWB,39.9198,-74.790006,,,,,
NAT.CIG2012_0493,2012_DET,2012,3,8/2/12,DF,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,,f,J.Ascher,,0000-00-00,bee,,CHFA2,Chamaecrista,fasciculata,Chamaecrista,fasciculata,Chamaecrista_fasciculata,yes,JWB,39.9198,-74.790006,,,,,
NAT.CIG2012_0733,2012_DET,2012,3,8/2/12,DF,PM,1,T,R,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_0734,2012_DET,2012,3,8/2/12,DF,PM,1,T,R,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_1063,2012_DET,2012,3,8/2/12,DF,PM,1,T,R,Halictus,confusus,Halictus_confusus,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_1194,2012_DET,2012,3,8/2/12,DF,PM,1,T,R,Lasioglossum,imitatum,Lasioglossum_imitatum,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_1206,2012_DET,2012,3,8/2/12,DF,PM,1,T,R,Lasioglossum,tegulare,Lasioglossum_tegulare,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,DPC,39.9198,-74.790006,,,,,
NAT.CIG2012_0672,2012_DET,2012,3,8/2/12,DF,PM,2,T,R,Ceratina,calcarata,Ceratina_calcarata,,m,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_0740,2012_DET,2012,3,8/2/12,DF,PM,2,T,R,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_0741,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,m,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_0742,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Ceratina,calcarata_dupla_mikmaqi,Ceratina_calcarata_dupla_mikmaqi,,m,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_0965,2012_DET,2012,3,8/2/12,DF,PM,2,T,R,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_1048,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Halictus,ligatus_poeyi,Halictus_ligatus_poeyi,,m,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_1062,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Halictus,confusus,Halictus_confusus,,f,J.Ascher,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_1128,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_1204,2012_DET,2012,3,8/2/12,DF,PM,2,T,L,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,GKN,39.9198,-74.790006,,,,,
NAT.CIG2012_1129,2012_DET,2012,3,8/2/12,DF,PM,3,T,R,Lasioglossum,pectorale,Lasioglossum_pectorale,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,BGJ,39.9198,-74.790006,,,,,
NAT.CIG2012_1205,2012_DET,2012,3,8/2/12,DF,PM,3,T,R,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,COCA5,Conyza,canadensis,Conyza,canadensis,Conyza_canadensis,no,BGJ,39.9198,-74.790006,,,,,
NAT.CIG2012_1203,2012_DEC,2012,3,8/2/12,DF,AM,2,C,R,Lasioglossum,pilosum,Lasioglossum_pilosum,,f,J.Gibbs,,0000-00-00,bee,,ERCI6,Erodium,cicutarium,Erodium,cicutarium,Erodium_cicutarium,no,GKN,39.919101,-74.790498,,1,Pink flower,,
NAT.CIG2012_1083,2012_DEC,2012,3,8/2/12,DF,PM,2,C,R,Hylaeus,modestus,Hylaeus_modestus,,m,J.Ascher,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_philadelphicus,no,GKN,39.919101,-74.790498,,1,,,
