year,ent_by,site,date,round,obs,tran,t_c,quadrat,plant_code,plant_genus,plant_species,count,count_unit,notes
2015,ES,SH,29-Jun,2,JZ,1,C,10,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,11,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,12,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,13,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,14,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,C,15,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,16,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,17,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,18,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,19,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,20,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,21,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,22,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,1,C,23,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,C,24,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,25,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,26,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,27,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,1,C,28,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,29,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,C,30,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,1,none,none,none,,,lots of OXST closed this time of day (14:30) - JZ
2015,ES,SH,29-Jun,2,JZ,2,C,2,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,3,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,4,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,5,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,6,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,7,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,8,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,9,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,10,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,11,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,12,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,13,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,14,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,15,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,16,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,17,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,18,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,19,OXST,Oxalis,stricta,,,
2015,ES,SH,29-Jun,2,JZ,2,C,20,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,21,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,22,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,23,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,24,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,25,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,26,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,27,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,28,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,29,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,2,C,30,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,1,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,2,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,2,GEDI,Geranium,dissectum,,,
2015,ES,SH,29-Jun,2,JZ,1,T,3,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,3,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,3,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,3,VEPE3,Veronica,persica,,,
2015,ES,SH,29-Jun,2,JZ,1,T,4,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,4,GEDI,Geranium,dissectum,,,
2015,ES,SH,29-Jun,2,JZ,1,T,4,VEPE3,Veronica,persica,,,
2015,ES,SH,29-Jun,2,JZ,1,T,4,MOFI,Monarda,fistulosa,,,
2015,ES,SH,29-Jun,2,JZ,1,T,5,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,5,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,6,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,7,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,8,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,8,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,9,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,9,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,9,ANAR,Anagallis,arvensis,,,
2015,ES,SH,29-Jun,2,JZ,1,T,10,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,11,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,12,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,13,PONO3,Potentilla,norvegica,,,
2015,ES,SH,29-Jun,2,JZ,1,T,14,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,15,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,16,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,17,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,18,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,19,ERST3,Erigeron,strigosus,,,
2015,ES,SH,29-Jun,2,JZ,1,T,20,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,21,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,22,none,none,none,,,
2015,ES,SH,29-Jun,2,JZ,1,T,23,MOFI,Monarda,fistolusa,,,
2015,ES,SH,29-Jun,2,JZ,1,T,24,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,24,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,24,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,25,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,25,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,26,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,26,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,26,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,1,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,SH,29-Jun,2,JZ,1,T,27,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,27,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,1,T,28,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,29,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,1,T,29,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,1,T,30,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,1,T,30,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,1,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,1,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,2,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,2,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,2,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,2,OXST,Oxalis,strica,,,
2015,ES,SH,29-Jun,2,JZ,2,T,3,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,4,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,4,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,5,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,5,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,5,ERST3,Erigeron,strigosus,,,
2015,ES,SH,29-Jun,2,JZ,2,T,5,PONO3,Potentilla,norvegica,,,
2015,ES,SH,29-Jun,2,JZ,2,T,6,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,6,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,6,PONO3,Potentilla,norvegica,,,
2015,ES,SH,29-Jun,2,JZ,2,T,7,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,7,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,7,PONO3,Potentilla,norvegica,,,
2015,ES,SH,29-Jun,2,JZ,2,T,8,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,9,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,9,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,9,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,10,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,10,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,11,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,12,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,12,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,13,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,14,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,14,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,15,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,15,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,16,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,17,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,17,CIAR4,Cirsium,arvense,,,
2015,ES,SH,29-Jun,2,JZ,2,T,17,ALVI,Allium,vineale,,,
2015,ES,SH,29-Jun,2,JZ,2,T,18,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,18,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,19,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,19,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,20,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,20,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,21,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,22,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,22,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,23,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,24,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,24,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,25,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,25,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,26,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,26,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,26,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,26,ERST3,Erigeron,strigosus,,,
2015,ES,SH,29-Jun,2,JZ,2,T,27,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,27,PYTE,Pycnanthemum,tenuifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,27,ERST3,Erigeron,strigosus,,,
2015,ES,SH,29-Jun,2,JZ,2,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,SH,29-Jun,2,JZ,2,T,28,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,28,ERYU,Eryngium,yuccifolium,,,
2015,ES,SH,29-Jun,2,JZ,2,T,29,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,29,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,30,PLLA,Plantago,lanceolata,,,
2015,ES,SH,29-Jun,2,JZ,2,T,30,SILA21,Silene,latifolia,,,
2015,ES,SH,29-Jun,2,JZ,2,T,30,purple penst,CHECK,CHECK,,,collected from SH during Round 1
2015,ES,AB,30-Jun,2,RT,2,T,1,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,1,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,2,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,2,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,2,T,3,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,3,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,4,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,4,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,5,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,5,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,6,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,6,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,6,ERST3,Erigeron,strigosus,,,
2015,ES,AB,30-Jun,2,RT,2,T,7,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,7,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,8,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,8,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,8,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,8,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,9,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,9,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,9,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,9,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,10,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,10,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,10,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,10,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,11,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,11,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,11,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,11,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,12,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,12,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,13,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,13,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,13,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,13,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,14,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,14,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,14,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,14,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,15,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,15,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,15,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,2,T,15,TRDU2,Trifolium,dubium,,,
2015,ES,AB,30-Jun,2,RT,2,T,16,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,16,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,16,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,17,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,17,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,18,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,18,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,18,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,19,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,19,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,19,TRDU2,Trifolium,dubium,,,
2015,ES,AB,30-Jun,2,RT,2,T,19,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,20,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,20,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,21,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,21,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,2,T,21,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,22,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,22,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,23,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,23,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,24,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,24,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,25,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,2,T,25,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,25,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,25,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,26,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,2,T,26,HYRA3,Hypochaeris,radicata,,,
2015,ES,AB,30-Jun,2,RT,2,T,26,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,26,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,2,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,27,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,28,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,28,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,29,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,2,T,29,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,2,T,29,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,2,T,30,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,C,1,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,2,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,3,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,4,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,5,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,6,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,7,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,8,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,9,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,10,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,11,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,12,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,13,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,14,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,15,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,16,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,17,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,18,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,19,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,20,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,21,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,22,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,23,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,24,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,25,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,26,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,27,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,28,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,29,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,C,30,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,1,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,2,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,3,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,4,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,5,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,6,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,7,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,8,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,9,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,10,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,11,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,12,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,13,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,14,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,15,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,16,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,17,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,18,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,19,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,20,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,21,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,22,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,23,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,24,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,25,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,26,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,27,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,28,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,29,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,2,C,30,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,T,1,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,1,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,1,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,1,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,2,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,2,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,2,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,3,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,3,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,3,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,3,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,3,ANCO2,Anthemis,cotula,,,
2015,ES,AB,30-Jun,2,RT,1,T,4,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,4,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,4,CEFO2,Cerastium,fontanum,,,
2015,ES,AB,30-Jun,2,RT,1,T,5,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,6,none,none,none,,,
